usage_id,job_id,asset_id,equipment_type,usage_date,site_name,hours_worked,rain_flag,float_required,operator_name
USE00287,JOB0009,BC001,Bobcat+8T Tipper,2026-04-08,Dandenong,10.0,False,True,Lachlan Martin
USE00259,JOB0009,CP001,Compactor 815F,2026-04-08,Dandenong,7.5,False,True,Henry Johnson
USE00273,JOB0009,GR001,Grader 12M,2026-04-08,Dandenong,8.5,False,True,Thomas Brown
USE00301,JOB0009,LD001,Loader 3m,2026-04-08,Dandenong,10.5,False,True,Noah Williams
USE00315,JOB0009,LD002,Loader 4m,2026-04-08,Dandenong,9.5,False,True,Jack Smith
USE00361,JOB0011,DT001,Dump Truck 30T,2026-04-08,Campbellfield,11.5,False,True,Oliver Taylor
USE00375,JOB0011,EX001,13T Excavator,2026-04-08,Campbellfield,9.0,False,True,Noah Williams
USE00368,JOB0011,LD001,Loader 3m,2026-04-08,Campbellfield,7.5,False,True,Noah Williams
USE00589,JOB0018,CP001,Compactor 815F,2026-04-08,Broadmeadows,9.5,False,True,Henry Johnson
USE00577,JOB0018,DT001,Dump Truck 30T,2026-04-08,Broadmeadows,8.5,False,True,Oliver Taylor
USE00625,JOB0018,EX001,13T Excavator,2026-04-08,Broadmeadows,10.0,False,True,Noah Williams
USE00601,JOB0018,EX002,20T Excavator,2026-04-08,Broadmeadows,9.0,False,True,Jack Smith
USE00613,JOB0018,LD002,Loader 4m,2026-04-08,Broadmeadows,9.5,False,True,Jack Smith
USE00925,JOB0028,DZ001,Dozer D6,2026-04-08,Melbourne North,10.5,False,False,William Jones
USE00904,JOB0028,EX001,13T Excavator,2026-04-08,Melbourne North,8.5,False,True,Noah Williams
USE00911,JOB0028,EX002,20T Excavator,2026-04-08,Melbourne North,10.0,False,True,Jack Smith
USE00918,JOB0028,EX004,35T Excavator,2026-04-08,Melbourne North,9.5,False,False,Thomas Brown
USE00084,JOB0004,BC001,Bobcat+8T Tipper,2026-04-09,Pakenham,9.0,False,True,Lachlan Martin
USE00092,JOB0004,EX003,26T Excavator,2026-04-09,Pakenham,7.5,False,False,William Jones
USE00088,JOB0004,EX005,50T Excavator,2026-04-09,Pakenham,8.5,False,False,Lucas Wilson
USE00096,JOB0004,LD002,Loader 4m,2026-04-09,Pakenham,9.0,False,True,Jack Smith
USE00288,JOB0009,BC001,Bobcat+8T Tipper,2026-04-09,Dandenong,10.5,False,True,Lachlan Martin
USE00260,JOB0009,CP001,Compactor 815F,2026-04-09,Dandenong,8.5,False,True,Henry Johnson
USE00274,JOB0009,GR001,Grader 12M,2026-04-09,Dandenong,7.0,False,False,Thomas Brown
USE00302,JOB0009,LD001,Loader 3m,2026-04-09,Dandenong,8.0,False,True,Noah Williams
USE00316,JOB0009,LD002,Loader 4m,2026-04-09,Dandenong,7.5,False,True,Jack Smith
USE00362,JOB0011,DT001,Dump Truck 30T,2026-04-09,Campbellfield,6.0,False,True,Oliver Taylor
USE00376,JOB0011,EX001,13T Excavator,2026-04-09,Campbellfield,8.5,False,True,Noah Williams
USE00369,JOB0011,LD001,Loader 3m,2026-04-09,Campbellfield,8.5,True,True,Noah Williams
USE00590,JOB0018,CP001,Compactor 815F,2026-04-09,Broadmeadows,11.0,False,True,Henry Johnson
USE00578,JOB0018,DT001,Dump Truck 30T,2026-04-09,Broadmeadows,8.5,False,True,Oliver Taylor
USE00626,JOB0018,EX001,13T Excavator,2026-04-09,Broadmeadows,9.5,False,True,Noah Williams
USE00602,JOB0018,EX002,20T Excavator,2026-04-09,Broadmeadows,9.5,False,True,Jack Smith
USE00614,JOB0018,LD002,Loader 4m,2026-04-09,Broadmeadows,9.0,False,True,Jack Smith
USE00926,JOB0028,DZ001,Dozer D6,2026-04-09,Melbourne North,6.0,False,False,William Jones
USE00905,JOB0028,EX001,13T Excavator,2026-04-09,Melbourne North,6.0,False,True,Noah Williams
USE00912,JOB0028,EX002,20T Excavator,2026-04-09,Melbourne North,10.5,False,True,Jack Smith
USE00919,JOB0028,EX004,35T Excavator,2026-04-09,Melbourne North,11.5,False,False,Thomas Brown
USE00085,JOB0004,BC001,Bobcat+8T Tipper,2026-04-10,Pakenham,8.0,False,True,Lachlan Martin
USE00093,JOB0004,EX003,26T Excavator,2026-04-10,Pakenham,10.0,False,False,William Jones
USE00089,JOB0004,EX005,50T Excavator,2026-04-10,Pakenham,11.0,False,False,Lucas Wilson
USE00097,JOB0004,LD002,Loader 4m,2026-04-10,Pakenham,9.5,False,True,Jack Smith
USE00289,JOB0009,BC001,Bobcat+8T Tipper,2026-04-10,Dandenong,10.0,False,True,Lachlan Martin
USE00261,JOB0009,CP001,Compactor 815F,2026-04-10,Dandenong,10.0,False,True,Henry Johnson
USE00275,JOB0009,GR001,Grader 12M,2026-04-10,Dandenong,7.5,False,False,Thomas Brown
USE00303,JOB0009,LD001,Loader 3m,2026-04-10,Dandenong,9.0,False,True,Noah Williams
USE00317,JOB0009,LD002,Loader 4m,2026-04-10,Dandenong,12.0,False,True,Jack Smith
USE00363,JOB0011,DT001,Dump Truck 30T,2026-04-10,Campbellfield,8.5,False,True,Oliver Taylor
USE00377,JOB0011,EX001,13T Excavator,2026-04-10,Campbellfield,8.5,False,True,Noah Williams
USE00370,JOB0011,LD001,Loader 3m,2026-04-10,Campbellfield,8.0,False,True,Noah Williams
USE00591,JOB0018,CP001,Compactor 815F,2026-04-10,Broadmeadows,10.5,False,True,Henry Johnson
USE00579,JOB0018,DT001,Dump Truck 30T,2026-04-10,Broadmeadows,7.5,False,True,Oliver Taylor
USE00627,JOB0018,EX001,13T Excavator,2026-04-10,Broadmeadows,10.5,False,True,Noah Williams
USE00603,JOB0018,EX002,20T Excavator,2026-04-10,Broadmeadows,7.5,False,True,Jack Smith
USE00615,JOB0018,LD002,Loader 4m,2026-04-10,Broadmeadows,11.0,True,True,Jack Smith
USE00290,JOB0009,BC001,Bobcat+8T Tipper,2026-04-11,Dandenong,10.5,False,False,Lachlan Martin
USE00262,JOB0009,CP001,Compactor 815F,2026-04-11,Dandenong,8.0,False,True,Henry Johnson
USE00276,JOB0009,GR001,Grader 12M,2026-04-11,Dandenong,9.0,False,False,Thomas Brown
USE00304,JOB0009,LD001,Loader 3m,2026-04-11,Dandenong,9.5,False,True,Noah Williams
USE00318,JOB0009,LD002,Loader 4m,2026-04-11,Dandenong,8.5,False,True,Jack Smith
USE00364,JOB0011,DT001,Dump Truck 30T,2026-04-11,Campbellfield,10.0,False,True,Oliver Taylor
USE00378,JOB0011,EX001,13T Excavator,2026-04-11,Campbellfield,9.5,True,True,Noah Williams
USE00371,JOB0011,LD001,Loader 3m,2026-04-11,Campbellfield,7.5,False,True,Noah Williams
USE00592,JOB0018,CP001,Compactor 815F,2026-04-11,Broadmeadows,9.5,False,True,Henry Johnson
USE00580,JOB0018,DT001,Dump Truck 30T,2026-04-11,Broadmeadows,10.5,False,True,Oliver Taylor
USE00628,JOB0018,EX001,13T Excavator,2026-04-11,Broadmeadows,11.5,True,True,Noah Williams
USE00604,JOB0018,EX002,20T Excavator,2026-04-11,Broadmeadows,8.5,False,False,Jack Smith
USE00616,JOB0018,LD002,Loader 4m,2026-04-11,Broadmeadows,7.0,False,True,Jack Smith
USE00291,JOB0009,BC001,Bobcat+8T Tipper,2026-04-13,Dandenong,8.5,False,False,Lachlan Martin
USE00263,JOB0009,CP001,Compactor 815F,2026-04-13,Dandenong,8.5,True,True,Henry Johnson
USE00277,JOB0009,GR001,Grader 12M,2026-04-13,Dandenong,9.0,False,False,Thomas Brown
USE00305,JOB0009,LD001,Loader 3m,2026-04-13,Dandenong,6.5,False,True,Noah Williams
USE00319,JOB0009,LD002,Loader 4m,2026-04-13,Dandenong,8.5,True,True,Jack Smith
USE00365,JOB0011,DT001,Dump Truck 30T,2026-04-13,Campbellfield,9.0,False,True,Oliver Taylor
USE00379,JOB0011,EX001,13T Excavator,2026-04-13,Campbellfield,9.5,False,True,Noah Williams
USE00372,JOB0011,LD001,Loader 3m,2026-04-13,Campbellfield,10.5,False,True,Noah Williams
USE00593,JOB0018,CP001,Compactor 815F,2026-04-13,Broadmeadows,10.5,False,True,Henry Johnson
USE00581,JOB0018,DT001,Dump Truck 30T,2026-04-13,Broadmeadows,7.0,False,True,Oliver Taylor
USE00629,JOB0018,EX001,13T Excavator,2026-04-13,Broadmeadows,11.5,False,True,Noah Williams
USE00605,JOB0018,EX002,20T Excavator,2026-04-13,Broadmeadows,8.5,True,False,Jack Smith
USE00617,JOB0018,LD002,Loader 4m,2026-04-13,Broadmeadows,8.5,False,True,Jack Smith
USE00366,JOB0011,DT001,Dump Truck 30T,2026-04-14,Campbellfield,8.5,False,True,Oliver Taylor
USE00380,JOB0011,EX001,13T Excavator,2026-04-14,Campbellfield,8.5,False,True,Noah Williams
USE00373,JOB0011,LD001,Loader 3m,2026-04-14,Campbellfield,10.0,False,False,Noah Williams
USE00429,JOB0013,DZ001,Dozer D6,2026-04-14,Dandenong,8.5,True,True,William Jones
USE00432,JOB0013,EX003,26T Excavator,2026-04-14,Dandenong,12.0,False,True,William Jones
USE00594,JOB0018,CP001,Compactor 815F,2026-04-14,Broadmeadows,10.0,False,False,Henry Johnson
USE00582,JOB0018,DT001,Dump Truck 30T,2026-04-14,Broadmeadows,9.0,False,True,Oliver Taylor
USE00630,JOB0018,EX001,13T Excavator,2026-04-14,Broadmeadows,11.5,False,True,Noah Williams
USE00606,JOB0018,EX002,20T Excavator,2026-04-14,Broadmeadows,10.0,False,False,Jack Smith
USE00618,JOB0018,LD002,Loader 4m,2026-04-14,Broadmeadows,8.5,False,False,Jack Smith
USE00430,JOB0013,DZ001,Dozer D6,2026-04-15,Dandenong,9.0,False,False,William Jones
USE00433,JOB0013,EX003,26T Excavator,2026-04-15,Dandenong,8.5,False,False,William Jones
USE00467,JOB0014,DT001,Dump Truck 30T,2026-04-15,Campbellfield,8.5,False,True,Oliver Taylor
USE00459,JOB0014,DZ001,Dozer D6,2026-04-15,Campbellfield,9.5,False,True,William Jones
USE00435,JOB0014,EX004,35T Excavator,2026-04-15,Campbellfield,9.5,False,True,Thomas Brown
USE00451,JOB0014,EX005,50T Excavator,2026-04-15,Campbellfield,8.0,True,True,Lucas Wilson
USE00443,JOB0014,GR001,Grader 12M,2026-04-15,Campbellfield,9.0,False,True,Thomas Brown
USE00595,JOB0018,CP001,Compactor 815F,2026-04-15,Broadmeadows,11.5,False,False,Henry Johnson
USE00583,JOB0018,DT001,Dump Truck 30T,2026-04-15,Broadmeadows,9.5,False,True,Oliver Taylor
USE00631,JOB0018,EX001,13T Excavator,2026-04-15,Broadmeadows,8.0,False,False,Noah Williams
USE00607,JOB0018,EX002,20T Excavator,2026-04-15,Broadmeadows,11.0,True,False,Jack Smith
USE00619,JOB0018,LD002,Loader 4m,2026-04-15,Broadmeadows,9.5,False,False,Jack Smith
USE00431,JOB0013,DZ001,Dozer D6,2026-04-16,Dandenong,7.5,False,True,William Jones
USE00434,JOB0013,EX003,26T Excavator,2026-04-16,Dandenong,8.5,False,False,William Jones
USE00468,JOB0014,DT001,Dump Truck 30T,2026-04-16,Campbellfield,9.5,False,True,Oliver Taylor
USE00460,JOB0014,DZ001,Dozer D6,2026-04-16,Campbellfield,8.0,False,True,William Jones
USE00436,JOB0014,EX004,35T Excavator,2026-04-16,Campbellfield,9.5,False,False,Thomas Brown
USE00452,JOB0014,EX005,50T Excavator,2026-04-16,Campbellfield,11.0,True,False,Lucas Wilson
USE00444,JOB0014,GR001,Grader 12M,2026-04-16,Campbellfield,9.0,False,False,Thomas Brown
USE00596,JOB0018,CP001,Compactor 815F,2026-04-16,Broadmeadows,8.0,False,False,Henry Johnson
USE00584,JOB0018,DT001,Dump Truck 30T,2026-04-16,Broadmeadows,9.5,False,True,Oliver Taylor
USE00632,JOB0018,EX001,13T Excavator,2026-04-16,Broadmeadows,7.5,True,False,Noah Williams
USE00608,JOB0018,EX002,20T Excavator,2026-04-16,Broadmeadows,8.0,False,False,Jack Smith
USE00620,JOB0018,LD002,Loader 4m,2026-04-16,Broadmeadows,8.0,False,False,Jack Smith
USE00190,JOB0008,EX001,13T Excavator,2026-04-17,Epping,7.5,False,True,Noah Williams
USE00202,JOB0008,EX003,26T Excavator,2026-04-17,Epping,8.5,False,True,William Jones
USE00226,JOB0008,EX004,35T Excavator,2026-04-17,Epping,7.5,False,True,Thomas Brown
USE00238,JOB0008,EX005,50T Excavator,2026-04-17,Epping,7.0,False,True,Lucas Wilson
USE00214,JOB0008,LD001,Loader 3m,2026-04-17,Epping,9.0,False,True,Noah Williams
USE00469,JOB0014,DT001,Dump Truck 30T,2026-04-17,Campbellfield,9.0,True,True,Oliver Taylor
USE00461,JOB0014,DZ001,Dozer D6,2026-04-17,Campbellfield,10.0,True,False,William Jones
USE00437,JOB0014,EX004,35T Excavator,2026-04-17,Campbellfield,8.5,False,True,Thomas Brown
USE00453,JOB0014,EX005,50T Excavator,2026-04-17,Campbellfield,8.0,True,True,Lucas Wilson
USE00445,JOB0014,GR001,Grader 12M,2026-04-17,Campbellfield,9.5,False,False,Thomas Brown
USE00597,JOB0018,CP001,Compactor 815F,2026-04-17,Broadmeadows,10.0,False,False,Henry Johnson
USE00585,JOB0018,DT001,Dump Truck 30T,2026-04-17,Broadmeadows,10.0,False,True,Oliver Taylor
USE00633,JOB0018,EX001,13T Excavator,2026-04-17,Broadmeadows,9.0,False,True,Noah Williams
USE00609,JOB0018,EX002,20T Excavator,2026-04-17,Broadmeadows,8.0,True,False,Jack Smith
USE00621,JOB0018,LD002,Loader 4m,2026-04-17,Broadmeadows,10.0,False,False,Jack Smith
USE00191,JOB0008,EX001,13T Excavator,2026-04-18,Epping,8.5,False,True,Noah Williams
USE00203,JOB0008,EX003,26T Excavator,2026-04-18,Epping,10.0,False,False,William Jones
USE00227,JOB0008,EX004,35T Excavator,2026-04-18,Epping,10.0,False,True,Thomas Brown
USE00239,JOB0008,EX005,50T Excavator,2026-04-18,Epping,7.0,False,True,Lucas Wilson
USE00215,JOB0008,LD001,Loader 3m,2026-04-18,Epping,8.5,False,False,Noah Williams
USE00470,JOB0014,DT001,Dump Truck 30T,2026-04-18,Campbellfield,10.0,False,True,Oliver Taylor
USE00462,JOB0014,DZ001,Dozer D6,2026-04-18,Campbellfield,9.5,False,False,William Jones
USE00438,JOB0014,EX004,35T Excavator,2026-04-18,Campbellfield,7.5,False,True,Thomas Brown
USE00454,JOB0014,EX005,50T Excavator,2026-04-18,Campbellfield,9.5,False,True,Lucas Wilson
USE00446,JOB0014,GR001,Grader 12M,2026-04-18,Campbellfield,11.0,False,False,Thomas Brown
USE00598,JOB0018,CP001,Compactor 815F,2026-04-18,Broadmeadows,9.5,True,False,Henry Johnson
USE00586,JOB0018,DT001,Dump Truck 30T,2026-04-18,Broadmeadows,9.5,False,True,Oliver Taylor
USE00634,JOB0018,EX001,13T Excavator,2026-04-18,Broadmeadows,12.0,True,True,Noah Williams
USE00610,JOB0018,EX002,20T Excavator,2026-04-18,Broadmeadows,9.5,False,False,Jack Smith
USE00622,JOB0018,LD002,Loader 4m,2026-04-18,Broadmeadows,9.5,False,False,Jack Smith
USE00052,JOB0002,CP001,Compactor 815F,2026-04-20,Geelong,12.0,False,True,Henry Johnson
USE00034,JOB0002,DT001,Dump Truck 30T,2026-04-20,Geelong,9.5,False,True,Oliver Taylor
USE00061,JOB0002,EX001,13T Excavator,2026-04-20,Geelong,10.0,False,True,Noah Williams
USE00025,JOB0002,EX002,20T Excavator,2026-04-20,Geelong,10.0,False,True,Jack Smith
USE00043,JOB0002,LD002,Loader 4m,2026-04-20,Geelong,7.5,False,True,Jack Smith
USE00192,JOB0008,EX001,13T Excavator,2026-04-20,Epping,9.5,False,True,Noah Williams
USE00204,JOB0008,EX003,26T Excavator,2026-04-20,Epping,8.0,False,False,William Jones
USE00228,JOB0008,EX004,35T Excavator,2026-04-20,Epping,7.5,False,True,Thomas Brown
USE00240,JOB0008,EX005,50T Excavator,2026-04-20,Epping,8.5,False,True,Lucas Wilson
USE00216,JOB0008,LD001,Loader 3m,2026-04-20,Epping,9.5,False,False,Noah Williams
USE00471,JOB0014,DT001,Dump Truck 30T,2026-04-20,Campbellfield,8.0,False,True,Oliver Taylor
USE00463,JOB0014,DZ001,Dozer D6,2026-04-20,Campbellfield,10.0,False,False,William Jones
USE00439,JOB0014,EX004,35T Excavator,2026-04-20,Campbellfield,10.5,False,True,Thomas Brown
USE00455,JOB0014,EX005,50T Excavator,2026-04-20,Campbellfield,7.0,False,True,Lucas Wilson
USE00447,JOB0014,GR001,Grader 12M,2026-04-20,Campbellfield,9.5,True,False,Thomas Brown
USE00053,JOB0002,CP001,Compactor 815F,2026-04-21,Geelong,11.5,False,False,Henry Johnson
USE00035,JOB0002,DT001,Dump Truck 30T,2026-04-21,Geelong,9.5,False,True,Oliver Taylor
USE00062,JOB0002,EX001,13T Excavator,2026-04-21,Geelong,10.5,False,True,Noah Williams
USE00026,JOB0002,EX002,20T Excavator,2026-04-21,Geelong,9.5,False,False,Jack Smith
USE00044,JOB0002,LD002,Loader 4m,2026-04-21,Geelong,10.0,False,False,Jack Smith
USE00193,JOB0008,EX001,13T Excavator,2026-04-21,Epping,6.0,False,True,Noah Williams
USE00205,JOB0008,EX003,26T Excavator,2026-04-21,Epping,9.5,True,False,William Jones
USE00229,JOB0008,EX004,35T Excavator,2026-04-21,Epping,10.5,False,True,Thomas Brown
USE00241,JOB0008,EX005,50T Excavator,2026-04-21,Epping,9.0,False,True,Lucas Wilson
USE00217,JOB0008,LD001,Loader 3m,2026-04-21,Epping,9.5,False,False,Noah Williams
USE00472,JOB0014,DT001,Dump Truck 30T,2026-04-21,Campbellfield,8.0,False,True,Oliver Taylor
USE00464,JOB0014,DZ001,Dozer D6,2026-04-21,Campbellfield,8.5,False,False,William Jones
USE00440,JOB0014,EX004,35T Excavator,2026-04-21,Campbellfield,8.0,False,True,Thomas Brown
USE00456,JOB0014,EX005,50T Excavator,2026-04-21,Campbellfield,10.0,False,True,Lucas Wilson
USE00448,JOB0014,GR001,Grader 12M,2026-04-21,Campbellfield,12.0,False,False,Thomas Brown
USE00054,JOB0002,CP001,Compactor 815F,2026-04-22,Geelong,9.5,False,False,Henry Johnson
USE00036,JOB0002,DT001,Dump Truck 30T,2026-04-22,Geelong,9.0,False,True,Oliver Taylor
USE00063,JOB0002,EX001,13T Excavator,2026-04-22,Geelong,8.0,False,True,Noah Williams
USE00027,JOB0002,EX002,20T Excavator,2026-04-22,Geelong,8.0,False,False,Jack Smith
USE00045,JOB0002,LD002,Loader 4m,2026-04-22,Geelong,7.5,False,False,Jack Smith
USE00194,JOB0008,EX001,13T Excavator,2026-04-22,Epping,10.0,True,True,Noah Williams
USE00206,JOB0008,EX003,26T Excavator,2026-04-22,Epping,10.5,False,False,William Jones
USE00230,JOB0008,EX004,35T Excavator,2026-04-22,Epping,11.0,False,True,Thomas Brown
USE00242,JOB0008,EX005,50T Excavator,2026-04-22,Epping,10.0,False,True,Lucas Wilson
USE00218,JOB0008,LD001,Loader 3m,2026-04-22,Epping,10.0,False,False,Noah Williams
USE00473,JOB0014,DT001,Dump Truck 30T,2026-04-22,Campbellfield,10.0,True,True,Oliver Taylor
USE00465,JOB0014,DZ001,Dozer D6,2026-04-22,Campbellfield,7.5,False,False,William Jones
USE00441,JOB0014,EX004,35T Excavator,2026-04-22,Campbellfield,11.0,False,True,Thomas Brown
USE00457,JOB0014,EX005,50T Excavator,2026-04-22,Campbellfield,9.0,False,True,Lucas Wilson
USE00449,JOB0014,GR001,Grader 12M,2026-04-22,Campbellfield,7.5,True,False,Thomas Brown
USE00055,JOB0002,CP001,Compactor 815F,2026-04-23,Geelong,8.0,False,False,Henry Johnson
USE00037,JOB0002,DT001,Dump Truck 30T,2026-04-23,Geelong,10.0,False,True,Oliver Taylor
USE00064,JOB0002,EX001,13T Excavator,2026-04-23,Geelong,11.0,False,True,Noah Williams
USE00028,JOB0002,EX002,20T Excavator,2026-04-23,Geelong,9.0,False,False,Jack Smith
USE00046,JOB0002,LD002,Loader 4m,2026-04-23,Geelong,8.0,False,False,Jack Smith
USE00195,JOB0008,EX001,13T Excavator,2026-04-23,Epping,9.5,False,True,Noah Williams
USE00207,JOB0008,EX003,26T Excavator,2026-04-23,Epping,10.0,False,False,William Jones
USE00231,JOB0008,EX004,35T Excavator,2026-04-23,Epping,10.5,False,True,Thomas Brown
USE00243,JOB0008,EX005,50T Excavator,2026-04-23,Epping,7.5,False,True,Lucas Wilson
USE00219,JOB0008,LD001,Loader 3m,2026-04-23,Epping,10.0,False,False,Noah Williams
USE00474,JOB0014,DT001,Dump Truck 30T,2026-04-23,Campbellfield,10.0,False,True,Oliver Taylor
USE00466,JOB0014,DZ001,Dozer D6,2026-04-23,Campbellfield,9.5,False,False,William Jones
USE00442,JOB0014,EX004,35T Excavator,2026-04-23,Campbellfield,10.0,False,True,Thomas Brown
USE00458,JOB0014,EX005,50T Excavator,2026-04-23,Campbellfield,9.0,False,True,Lucas Wilson
USE00450,JOB0014,GR001,Grader 12M,2026-04-23,Campbellfield,11.5,False,False,Thomas Brown
USE00056,JOB0002,CP001,Compactor 815F,2026-04-24,Geelong,9.5,False,False,Henry Johnson
USE00038,JOB0002,DT001,Dump Truck 30T,2026-04-24,Geelong,9.5,False,True,Oliver Taylor
USE00065,JOB0002,EX001,13T Excavator,2026-04-24,Geelong,9.5,False,True,Noah Williams
USE00029,JOB0002,EX002,20T Excavator,2026-04-24,Geelong,10.0,False,False,Jack Smith
USE00047,JOB0002,LD002,Loader 4m,2026-04-24,Geelong,7.0,True,False,Jack Smith
USE00196,JOB0008,EX001,13T Excavator,2026-04-24,Epping,9.0,False,True,Noah Williams
USE00208,JOB0008,EX003,26T Excavator,2026-04-24,Epping,7.0,False,False,William Jones
USE00232,JOB0008,EX004,35T Excavator,2026-04-24,Epping,9.5,False,True,Thomas Brown
USE00244,JOB0008,EX005,50T Excavator,2026-04-24,Epping,7.5,False,True,Lucas Wilson
USE00220,JOB0008,LD001,Loader 3m,2026-04-24,Epping,8.0,False,False,Noah Williams
USE00013,JOB0001,DZ001,Dozer D6,2026-04-25,Melbourne North,9.5,False,True,William Jones
USE00001,JOB0001,LD001,Loader 3m,2026-04-25,Melbourne North,8.0,False,True,Noah Williams
USE00057,JOB0002,CP001,Compactor 815F,2026-04-25,Geelong,8.0,False,False,Henry Johnson
USE00039,JOB0002,DT001,Dump Truck 30T,2026-04-25,Geelong,10.0,False,False,Oliver Taylor
USE00066,JOB0002,EX001,13T Excavator,2026-04-25,Geelong,10.5,False,True,Noah Williams
USE00030,JOB0002,EX002,20T Excavator,2026-04-25,Geelong,10.5,True,False,Jack Smith
USE00048,JOB0002,LD002,Loader 4m,2026-04-25,Geelong,10.0,False,False,Jack Smith
USE00197,JOB0008,EX001,13T Excavator,2026-04-25,Epping,9.5,False,True,Noah Williams
USE00209,JOB0008,EX003,26T Excavator,2026-04-25,Epping,7.5,False,False,William Jones
USE00233,JOB0008,EX004,35T Excavator,2026-04-25,Epping,9.5,False,False,Thomas Brown
USE00245,JOB0008,EX005,50T Excavator,2026-04-25,Epping,9.5,True,False,Lucas Wilson
USE00221,JOB0008,LD001,Loader 3m,2026-04-25,Epping,8.5,False,True,Noah Williams
USE00014,JOB0001,DZ001,Dozer D6,2026-04-27,Melbourne North,10.0,False,False,William Jones
USE00002,JOB0001,LD001,Loader 3m,2026-04-27,Melbourne North,8.0,False,True,Noah Williams
USE00058,JOB0002,CP001,Compactor 815F,2026-04-27,Geelong,9.0,False,False,Henry Johnson
USE00040,JOB0002,DT001,Dump Truck 30T,2026-04-27,Geelong,7.5,False,False,Oliver Taylor
USE00067,JOB0002,EX001,13T Excavator,2026-04-27,Geelong,9.5,False,True,Noah Williams
USE00031,JOB0002,EX002,20T Excavator,2026-04-27,Geelong,9.5,False,False,Jack Smith
USE00049,JOB0002,LD002,Loader 4m,2026-04-27,Geelong,8.5,False,False,Jack Smith
USE00198,JOB0008,EX001,13T Excavator,2026-04-27,Epping,9.0,False,True,Noah Williams
USE00210,JOB0008,EX003,26T Excavator,2026-04-27,Epping,8.0,False,False,William Jones
USE00234,JOB0008,EX004,35T Excavator,2026-04-27,Epping,12.0,False,False,Thomas Brown
USE00246,JOB0008,EX005,50T Excavator,2026-04-27,Epping,8.0,False,False,Lucas Wilson
USE00222,JOB0008,LD001,Loader 3m,2026-04-27,Epping,9.5,True,True,Noah Williams
USE00015,JOB0001,DZ001,Dozer D6,2026-04-28,Melbourne North,10.5,False,False,William Jones
USE00003,JOB0001,LD001,Loader 3m,2026-04-28,Melbourne North,9.5,False,True,Noah Williams
USE00059,JOB0002,CP001,Compactor 815F,2026-04-28,Geelong,10.0,False,False,Henry Johnson
USE00041,JOB0002,DT001,Dump Truck 30T,2026-04-28,Geelong,10.0,False,False,Oliver Taylor
USE00068,JOB0002,EX001,13T Excavator,2026-04-28,Geelong,6.0,False,True,Noah Williams
USE00032,JOB0002,EX002,20T Excavator,2026-04-28,Geelong,7.5,False,False,Jack Smith
USE00050,JOB0002,LD002,Loader 4m,2026-04-28,Geelong,6.0,False,False,Jack Smith
USE00199,JOB0008,EX001,13T Excavator,2026-04-28,Epping,9.0,False,True,Noah Williams
USE00211,JOB0008,EX003,26T Excavator,2026-04-28,Epping,6.0,False,False,William Jones
USE00235,JOB0008,EX004,35T Excavator,2026-04-28,Epping,7.5,False,False,Thomas Brown
USE00247,JOB0008,EX005,50T Excavator,2026-04-28,Epping,10.0,True,False,Lucas Wilson
USE00223,JOB0008,LD001,Loader 3m,2026-04-28,Epping,7.5,False,True,Noah Williams
USE00016,JOB0001,DZ001,Dozer D6,2026-04-29,Melbourne North,9.0,False,False,William Jones
USE00004,JOB0001,LD001,Loader 3m,2026-04-29,Melbourne North,7.0,False,True,Noah Williams
USE00060,JOB0002,CP001,Compactor 815F,2026-04-29,Geelong,11.0,False,False,Henry Johnson
USE00042,JOB0002,DT001,Dump Truck 30T,2026-04-29,Geelong,8.0,False,False,Oliver Taylor
USE00069,JOB0002,EX001,13T Excavator,2026-04-29,Geelong,8.0,False,True,Noah Williams
USE00033,JOB0002,EX002,20T Excavator,2026-04-29,Geelong,7.5,False,False,Jack Smith
USE00051,JOB0002,LD002,Loader 4m,2026-04-29,Geelong,11.0,False,False,Jack Smith
USE00200,JOB0008,EX001,13T Excavator,2026-04-29,Epping,10.0,False,True,Noah Williams
USE00212,JOB0008,EX003,26T Excavator,2026-04-29,Epping,11.0,False,False,William Jones
USE00236,JOB0008,EX004,35T Excavator,2026-04-29,Epping,10.0,False,False,Thomas Brown
USE00248,JOB0008,EX005,50T Excavator,2026-04-29,Epping,9.0,True,False,Lucas Wilson
USE00224,JOB0008,LD001,Loader 3m,2026-04-29,Epping,9.5,False,True,Noah Williams
USE00017,JOB0001,DZ001,Dozer D6,2026-04-30,Melbourne North,7.5,False,False,William Jones
USE00005,JOB0001,LD001,Loader 3m,2026-04-30,Melbourne North,11.0,True,True,Noah Williams
USE00201,JOB0008,EX001,13T Excavator,2026-04-30,Epping,10.5,False,False,Noah Williams
USE00213,JOB0008,EX003,26T Excavator,2026-04-30,Epping,11.0,False,False,William Jones
USE00237,JOB0008,EX004,35T Excavator,2026-04-30,Epping,10.0,False,False,Thomas Brown
USE00249,JOB0008,EX005,50T Excavator,2026-04-30,Epping,9.0,False,False,Lucas Wilson
USE00225,JOB0008,LD001,Loader 3m,2026-04-30,Epping,8.5,False,True,Noah Williams
USE00018,JOB0001,DZ001,Dozer D6,2026-05-01,Melbourne North,7.5,False,False,William Jones
USE00006,JOB0001,LD001,Loader 3m,2026-05-01,Melbourne North,9.5,False,True,Noah Williams
